Feature_ID,Result,top_ref,identity,Domain,Phylum,Class,Order,Family,Genus
eb68ef85a20d1e747fd78877defeb3be,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium
f4f256e12abaf731ed57ce1e6d8eb4db,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
a2a04ea7c8c9b299421cea565ac09cf0,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
75d35775ba39d67f8e18f503c3e499f0,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,0
c94ce8a15754811764c7e89fc66cb691,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
d98a620db236ea223c08be023b5cc352,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
8b5f85f66eb592e32ac04d0e9edba504,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium 1
828b70220a57fe11a91d3eb7f8ff22a4,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
99764170a3d689cf20cfebb68b429c10,other,NA,NA,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
bc605e65fd3a2daf4e416c92f4a61b82,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
a139bf7e5eca871cd019264eb6ec1cbd,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
49078410c5f3502c0803cfd560a26b05,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
5b1b6e54b944bc60c730ccba6892a317,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas
13625fe62a483ac5120c953118bffc00,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
f871e34f29a82f33c23e6d7e42676156,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola
536d784664cb65dcbbab2100f515918e,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
e60e66e6431e8f0372643d10ece16b14,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
252a02bce9f28dacb63ff7352b148e6c,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
747d24527bdd5411c0b314ec760bcfc6,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
393e8be0e7a0ec49bcca1df97d6993b4,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
2e37c241a1976ea4d6d07b7c5e3f030a,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Flexibacter
014d64f167318b117cef98be307d6695,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
2c52cfb9985ddf1ed66a05b64d36cf64,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Geminicoccus
fb605f5fd2932ac29455908636958123,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
8eab9d05dbbf546b7f186230b9d61711,other,NA,NA,Bacteria,Actinobacteria,Acidimicrobiia,0,0,0
59d665863060ead9b438d4cbf69ab302,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ae9df28dce25fc046fc05e461f380cdd,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
b663df6cdd75686f76d87b124c516e34,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
bb05a2d1e569a1c7d3d7b40bcda9abce,other,NA,NA,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,0,0
5bae143475d45b9b33d7bd932fc2de33,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
f3309dca58732a6ba94da0e8b1d4fd00,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga
8c2de1260c8d6e7df839defc5042de30,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
6b706b1eaada274b2b8a6f0f72c6eed9,other,NA,NA,Bacteria,0,0,0,0,0
2923748c2e630f452a0e776a460f6abe,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
f2f193c2ed7922d759b37011a0ead798,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
794d932516b9882103eb571309d3e965,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
24428a17c2fbbf17816490de189f6f67,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
d405d550139be5ae26ada2032ebac81f,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,0
3c6c6db3977ced7815dd55567c1dcc3e,other,NA,NA,Bacteria,0,0,0,0,0
0e55f187ea789bd5350502135bd05aa6,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,0
1083589ad9dab86663ded9122876410e,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
6d4338e339fe66bb9f827bd3f5da138f,other,NA,NA,Bacteria,Planctomycetes,vadinHA49,uncultured bacterium,uncultured bacterium,uncultured bacterium
8c83fb0922f08fd2b0b01272346b481d,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
e158f903305f38910236fb5cbbf91a0c,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
8e1f03ac8569bfcf5d6e87ac724de884,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax
1ec612a56f74551ca5d418858fabf5e9,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
55859f58c7628bbe9921a85609ec8765,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Nordella
f0e3f5c448e361a9b452956b18049692,other,NA,NA,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10
a17d2381cbddc8f17abc61f1e461cd8c,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
a50ea5ae5588db6da3b69838835fa5f4,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,0
5babfa68ced89817776ed74e44c391f9,other,NA,NA,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,0
36822ce1dfd390f215a0f1383a9c8221,other,NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Fonticella
33a098a06ee40c16664dc0370bfadb29,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,0
bc6cf071bb93011557d771a10114b80e,other,NA,NA,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix
0dab67fc69dc4fc63a7c4baaa28131ff,other,NA,NA,Bacteria,Chloroflexi,TK10,0,0,0
c21de1590f063935bad048322be6e236,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
7330efe241c1a83e6066afe02666d496,other,NA,NA,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured
22215444bd965d1557b4bf171d309d8a,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ralstonia
9bca9731b2f1278449787614843d98ea,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
6564e71f11792bdf57cfc3218be49e59,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,uncultured
c8213c499b6fd95f5662a20318362baf,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured
19845bcd90311196d67d51332dbb512c,other,NA,NA,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
d971789d908c04aa359c7ed11ac09054,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Craurococcus
c0ab7fa6dd5f296ee7932fdb35e189cc,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
f0bc3bc896d1c37f63f71b2e272e51ce,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
774a60132c1870205a307ad831141961,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio
9eae34af5ca601214cff9442276d3a59,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
a650dde0f275c400e1d9896da0e511c4,other,NA,NA,Bacteria,0,0,0,0,0
3fe1de55a040918376688633a4e93e58,other,NA,NA,Bacteria,0,0,0,0,0
a52340a0118c33f6d48034469bd5486d,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,0
eef7740ac8cdb67ee9cf6ffe40ddc59b,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella
2b70269667497f6fb66dbf0a440fb469,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella
33afa30d89de74964c241e3743ce226d,other,NA,NA,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,0
18a1784d45b169be7181f5aea37bcb4c,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,mle1-7
e8dcfd26723876977c7ed94d54c58d00,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
a0156b436d9b007a63197e31ec05b336,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
6bf5d2f6cfc818fc4aa5302ba86b2def,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Varibaculum
bc19d1ccfe311bf1955f7a88f1cf4370,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,0
6e86320490e7438374c54bfc2ae6c5cb,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
55dec53b664a614a27b297e5c8c4dc88,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
4fda3bcc83571509a51435d59c6b1e00,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
d600549769c1ca870a64b78b085dbc81,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,0
2352b5f54416dad6cbdb0fa9ba7b7343,other,NA,NA,Bacteria,Chloroflexi,TK10,0,0,0
cf3b5bf385c20b7314524eef28bc032f,other,NA,NA,Bacteria,0,0,0,0,0
7947d7eff1549c46904c924e627ad20f,other,NA,NA,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,uncultured bacterium
dc3341ae7f6020ccc6b9b224fe383344,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
28860651fe183dae0ffe869a2f1b6d23,other,NA,NA,Bacteria,Acidobacteria,Subgroup 5,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium
80a18209e21f6fcc09d28310edaeeaaa,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
8753f1cda67f52575ea1f8b93b45d998,other,NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1
2000965d2297ee09a0a035c8dcc9dd03,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium 1
44d9f5af7d3c066128637f70259a90d7,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium
b104e70a305041fcc5e5497b92d5c6df,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Gossypium hirsutum (cotton)
be3c4fd2ff52aaeada2c6b845781e6aa,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
97a97c0d39613e9d694c20b11b843ac0,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
4d3cc1cd52e85ed3097088798fd91a16,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,0
46e36525b9aa7789ec7cb6a567d8ee73,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
a55000f439773908193087b1d0cbae10,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
a700d4376b5108489146c2cd7732242d,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
36ad28c402619a7bb7351b04e09bb9dd,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax
8721a0f12fb49cd0f03462c0d85109c1,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
1c5c288520c01f8cd778780703791b0d,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured
ddce749e9afa720c2d876ea63c479263,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
5f479725b5cdbc714cb4959a58bb0e70,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
cb27d8a4fb24d8e352c608d07b15e049,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
2a188e5c54d2ff878b21e6074342fce2,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
e702f63ef644561e84c062ef6ad0cd1e,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,0
602a2fbe4b9568adee0435a210357790,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Kaistia
250c2d326ae62a1df7afaf8d3fcd4238,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,0,0,0
8544af0721b1fac0c8128b0b4eb0df5d,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
7de73ac339f21209cfba94e11cd2bd9d,other,NA,NA,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
8c91a1a7b9bddddb2c4bc0ca0aeaf401,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
7dccb7a38772fc6dfb2eb0fcfda45a64,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
a661e74a9dac2ee040c6b1a0af0a662b,other,NA,NA,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,uncultured Acidimicrobidae bacterium,uncultured Acidimicrobidae bacterium
c934f1cbfc3463f834d54b941c932086,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,0
7b6910da20396a3e869f3d8929835192,other,NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014
60b2bbf2643a4a5f11fd8eed06c2df01,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
97ba749c3081224e501dd722917cf827,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
5a9d27ebd07a3452108013a20e338771,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
192adb70abb505f0ff7c05169fb5f4e7,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
cf86ee8f37e26c69608fb48adbb4bcd2,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
42f1bf28c14f8c30cf1f2a475ca0b0e1,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
312a4c480a1e144951997c9d24e52123,other,NA,NA,Bacteria,Proteobacteria,0,0,0,0
f4adaf1a954f156553f29d57a96a9054,other,NA,NA,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
a7557d2e1c40e633c29df08c3eba79ad,other,NA,NA,Bacteria,FBP,0,0,0,0
128846b33130727d2e3245b2ea416881,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,metagenome
3a3dd27d060aaf95e4c33d910115fdfd,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,uncultured Rubrobacterales bacterium
0ce55ceaafc47ddbe71caa07341c559c,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus
837282f4b2fc07a4a9a8b7921ea49fe2,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
8f047b5cbb2d53c76f818d48a505d202,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
a6e31e810cd09001d4bd291ea6fff0c2,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,0,0
9418831b11d3e3449705f6129e9bd37f,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,AAP99
32366a2574843b71511ffab9fa30f002,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
36cbf6373ac6a63d1c3340196f59e36a,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
88fc8e03e3f034784b8047aa4ef3675a,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Cupriavidus
888573e63478961e19123b8e0f7b6e2e,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
e738e70c1a395703924a2c90dec37415,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,0
0aa065b5ae0eddcef2f334a78e8aaefb,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
eabec3fa33b2b3532c9ed6a4a7b2294e,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium
e611dc178da754ebf198c8f8af9bd93a,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,metagenome
fc6113aa8f072c08856724933216bb14,other,NA,NA,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
3dc3a80e519fd49ddc90060e0b9b6d0c,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax
26703258f0542a4b907cb649dfd2d42e,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
d3060ac2cfabebe37af3a509ae0a854f,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
614204b69cd93b8bceba5823e714491a,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia
c24afa9c33d638ecbf4d01ebc70aecce,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
2aeac092fd97c52bb73bf123347eb4f1,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,0,0
a7e95ebc0744bf1ae6f40638a66bc2c4,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,0,0,0
a8d8139bfaeaa5c161136c2f8970837b,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
1342ecaa0c9025163a5d0b9bf17eef73,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
9ef550231883036bd70c6f133f6c0b4e,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
14d5c9ce326be7e4b19b19d153c8b900,other,NA,NA,Bacteria,Chloroflexi,TK10,uncultured bacterium,uncultured bacterium,uncultured bacterium
55bcd74387e43e83d031dffb44960456,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
1f9b78cf939344709ade439307bd379f,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,0
5ad440c88dfacd23df9f9113ba762b3e,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium
a9a81721e8e196f5a90d0b568eeb36f5,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
c160a325f619153f3d76d701bbf5151c,other,NA,NA,Bacteria,0,0,0,0,0
ce26c85f0e7ca4d4c8695dc4dda76c4b,other,NA,NA,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,uncultured proteobacterium
c8f659b7026f0b4db07caaeabceab6d6,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
082af4bf40ab4940b3399fc0a79cad0f,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax
62d2ee48276e859173a9c4861db3a6b8,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
eba456ed4f23c7cbb2970260de3710d3,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ralstonia
95e1590cdc7434561af411ec06236827,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus
2cb27accf244ce5baa55ecaf4994a4da,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
338ba562c0370abf1e1743798333d54c,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
8991b67a73fc02eab84537dd8c710b4b,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio
5cd4f52dd628addf4030887769f1261a,other,NA,NA,Bacteria,0,0,0,0,0
e5cb094b3b1a5aa1f6b6c41c1c9b10d0,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
7e755002e639bb5e91fab631e6e84866,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,0,0,0
a488c6076e0a3b24bf6677699b8fc0c6,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
6886ce2abfb19450551ee09c767d3d95,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,0,0,0
ec12bb4c2c6c5a3729751ceb4aaf6d63,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
a86eb75ac8a05a72a08be93218cb0072,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
9a651b384f6cecbd891de767624bd09d,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
3296ce11ecd22f303c6548d5930d8c0a,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,0,0,0
609195134d7dfa49f4657b7b0217e619,other,NA,NA,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured
be4c3b2d078c37ef8528e6fc11ca77ab,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,0
241461b533a8afbeb3a7fdbddb274269,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
19c0364b456c4c2fe2ec07dec52169c6,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
